Name,Arts and Humanities,Business and Economics,Computer Science,Education Studies,Engineering,Law,Life Sciences,Medical and Health,Physical Sciences,Psychology,Social Sciences
Al-Janad University for Science and Technology,"Architecture, Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,,"Civil Engineering, Mechanical and Aerospace Engineering",Law,,"Medicine and Dentistry, Other Health",,,
Al-Karkh University of Science,,,,,,,Biological Sciences,,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Physics and Astronomy",,
Al-Kitab University,"Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,Mechanical and Aerospace Engineering,Law,"Biological Sciences, Sport Science","Medicine and Dentistry, Other Health","Chemistry, Geology, Environmental, Earth and Marine Sciences, Physics and Astronomy",,"Communication and Media Studies, Politics and International Studies"
Almaaqal University,"Languages, Literature and Linguistics",Business and Management,Computer Science,,"Civil Engineering, Electrical and Electronic Engineering, General Engineering",Law,Sport Science,"Medicine and Dentistry, Other Health",,,Communication and Media Studies
AlMaarefa University,,,Computer Science,,Mechanical and Aerospace Engineering,,,"Medicine and Dentistry, Other Health",,,
Al-Madinah International University (MEDIU),"History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,,,,,,Psychology,
Al-Mansour University College,"Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,,Civil Engineering,Law,Sport Science,"Medicine and Dentistry, Other Health",,,Communication and Media Studies
Almaty Humanitarian-Economic University,"Art, Performing Art and Design","Accounting and Finance, Business and Management",Computer Science,Education,,Law,,,,Psychology,
Almaty Management University (AlmaU),"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,,Law,,,,Psychology,"Communication and Media Studies, Politics and International Studies"
Al-Mustaqbal University,"Archaeology, Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Biological Sciences, Sport Science","Medicine and Dentistry, Other Health","Chemistry, Physics and Astronomy",,
Al-Nisour University,"Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,General Engineering,Law,Sport Science,Other Health,,,Communication and Media Studies
Alnoor University,"Archaeology, Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,Education,"Chemical Engineering, Civil Engineering, General Engineering",Law,Sport Science,"Medicine and Dentistry, Other Health",,,Communication and Media Studies
Al-Qalam University College,"Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,,Civil Engineering,Law,"Biological Sciences, Sport Science","Medicine and Dentistry, Other Health",,,
Al-Rafidain University College,,"Accounting and Finance, Business and Management",,,"Civil Engineering, General Engineering",Law,,Medicine and Dentistry,,,
Al Ryada University for Science and Technology - RST,,"Accounting and Finance, Business and Management",Computer Science,,"Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,,"Medicine and Dentistry, Other Health",,,
Al-Shatrah University,,,,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,Biological Sciences,"Medicine and Dentistry, Other Health",,,
Altoosi University,"History, Philosophy and Theology, Languages, Literature and Linguistics",,Computer Science,Education,,Law,Sport Science,Other Health,,,
Al Turath University,,"Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,"Biological Sciences, Sport Science","Medicine and Dentistry, Other Health","Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",,
Al-Yarmok University College,"Languages, Literature and Linguistics",,Computer Science,,,Law,,"Medicine and Dentistry, Other Health",,,
Al-Zahraa University for Women,"Architecture, Art, Performing Art and Design, Languages, Literature and Linguistics",,Computer Science,Education,Electrical and Electronic Engineering,,Biological Sciences,"Medicine and Dentistry, Other Health",,,
Al-Zahrawi University College,"Languages, Literature and Linguistics",,,,General Engineering,,,"Medicine and Dentistry, Other Health",Physics and Astronomy,,
American University in Dubai,Architecture,"Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, Mechanical and Aerospace Engineering",,Biological Sciences,,,Psychology,"Communication and Media Studies, Politics and International Studies"
American University in the Emirates (AUE),"Art, Performing Art and Design","Accounting and Finance, Business and Management",Computer Science,Education,,Law,,,,,"Communication and Media Studies, Politics and International Studies"
American University of Ras Al Khaimah,"Architecture, Art, Performing Art and Design","Accounting and Finance, Business and Management",Computer Science,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,Biological Sciences,,,,Communication and Media Studies
American University of Science,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,Biological Sciences,"Medicine and Dentistry, Other Health","Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
"Amity University, Chhattisgarh","Architecture, Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Civil Engineering, General Engineering",Law,Biological Sciences,,,Psychology,Communication and Media Studies
"Amity University, Gwalior","Architecture, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Civil Engineering, Electrical and Electronic Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Biological Sciences",Other Health,"Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Politics and International Studies"
"Amity University, Mumbai","Architecture, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,Biological Sciences,Other Health,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Geography, Politics and International Studies, Sociology"
Amman Arab University,"Architecture, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, Mechanical and Aerospace Engineering",Law,,Other Health,Mathematics and Statistics,Psychology,
Amol University of Special Modern Technologies,,,Computer Science,,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering",,"Agriculture and Forestry, Veterinary Science",,,,
Andijan Machine-Building Institute,,,Computer Science,Education,"Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,,,,,
Andijan State Medical Institute,,,,,,,,"Medicine and Dentistry, Other Health",,,
Andijan State Pedagogical Institute (ASPI),"Archaeology, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics",,Computer Science,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Biological Sciences, Sport Science",,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Geography, Politics and International Studies, Sociology"
Andijan State University,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics",Business and Management,Computer Science,Education,Chemical Engineering,,"Agriculture and Forestry, Biological Sciences, Sport Science",,"Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,"Geography, Sociology"
Andrés Bello Catholic University (UCAB),"Architecture, History, Philosophy and Theology","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Civil Engineering, General Engineering",Law,,,,Psychology,"Communication and Media Studies, Sociology"
Anglo-American University,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",,,,,,,,,"Communication and Media Studies, Politics and International Studies"
Ankara Hacı Bayram Veli University,"Archaeology, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,,Law,Biological Sciences,,"Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Geography, Politics and International Studies, Sociology"
Ankara Science University,"Architecture, Art, Performing Art and Design, Languages, Literature and Linguistics",Business and Management,Computer Science,,"Electrical and Electronic Engineering, General Engineering",Law,,,,Psychology,"Communication and Media Studies, Politics and International Studies"
Arab International University (AIU),"Architecture, Art, Performing Art and Design","Accounting and Finance, Business and Management",Computer Science,,Civil Engineering,Law,,"Medicine and Dentistry, Other Health",,,
Arab Open University,"Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,Education,,Law,,,,,Communication and Media Studies
Arish University,"History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,,,"Agriculture and Forestry, Biological Sciences, Sport Science, Veterinary Science",,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",,"Geography, Sociology"
Arkin University of Creative Arts and Design (ARUCAD),"Archaeology, Architecture, Art, Performing Art and Design",,,,,,,,,,Communication and Media Studies
Armenian National Agrarian University,,,,,,,"Agriculture and Forestry, Biological Sciences, Veterinary Science",,,,
Armenian State University of Economics,,"Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,,,,,Mathematics and Statistics,,
Arts University Bournemouth,"Architecture, Art, Performing Art and Design, Languages, Literature and Linguistics",Business and Management,,Education,,,,,,,Communication and Media Studies
Arts University Plymouth,"Art, Performing Art and Design",,Computer Science,,,,,,,,Communication and Media Studies
Arturo Prat University,"Architecture, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Biological Sciences, Sport Science","Medicine and Dentistry, Other Health","Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,"Politics and International Studies, Sociology"
Artvin Coruh University,"Architecture, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, General Engineering",,"Agriculture and Forestry, Biological Sciences, Sport Science",Other Health,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics",Psychology,Sociology
Asahi University,,"Accounting and Finance, Business and Management",,,,Law,,"Medicine and Dentistry, Other Health",,,
Asfendiyarov Kazakh National Medical University,,,,,,,Sport Science,"Medicine and Dentistry, Other Health",,Psychology,
A'Sharqiyah University,"History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, General Engineering",Law,"Biological Sciences, Veterinary Science",Other Health,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics",Psychology,
Ashoka University,"History, Philosophy and Theology, Languages, Literature and Linguistics",Economics and Econometrics,Computer Science,,,,Biological Sciences,,"Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,"Politics and International Studies, Sociology"
Astana International University AIU,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,,Law,Biological Sciences,,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,Politics and International Studies
Astana Medical University,,,,,,,Biological Sciences,"Medicine and Dentistry, Other Health",,,
Ateneo de Davao University,"Architecture, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, Mechanical and Aerospace Engineering",Law,Biological Sciences,,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics",Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
Atlas University,,,Computer Science,,"Chemical Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,,"Medicine and Dentistry, Other Health",,,
Atyrau University,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,Electrical and Electronic Engineering,Law,"Biological Sciences, Sport Science",,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Geography, Sociology"
Audencia,,Business and Management,,,,,,,,,
Augustine University,"History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,Electrical and Electronic Engineering,,Biological Sciences,Other Health,"Chemistry, Mathematics and Statistics, Physics and Astronomy",,Communication and Media Studies
“Aurel Vlaicu” University of Arad,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,Education,"Civil Engineering, General Engineering, Mechanical and Aerospace Engineering",,Sport Science,Other Health,Mathematics and Statistics,Psychology,"Communication and Media Studies, Sociology"
Autonomous University of Asunción,,Accounting and Finance,Computer Science,Education,,Law,Sport Science,Medicine and Dentistry,,Psychology,Communication and Media Studies
Autonomous University of Chiapas,"Architecture, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,Civil Engineering,Law,"Agriculture and Forestry, Biological Sciences, Veterinary Science",Medicine and Dentistry,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",,"Communication and Media Studies, Politics and International Studies, Sociology"
Avance International University,"Art, Performing Art and Design","Accounting and Finance, Business and Management",Computer Science,Education,General Engineering,Law,Agriculture and Forestry,"Medicine and Dentistry, Other Health",,,Sociology
Avicenna - Batumi Medical University,,,,,,,,Medicine and Dentistry,,,
Avicenna Tajik State Medical University,"Languages, Literature and Linguistics",,,,,,Biological Sciences,"Medicine and Dentistry, Other Health",Chemistry,,Sociology
Azerbaijan Medical University,,,,,,,,"Medicine and Dentistry, Other Health",,,
Azerbaijan State Agricultural University,"Art, Performing Art and Design, History, Philosophy and Theology","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Electrical and Electronic Engineering, General Engineering",,"Agriculture and Forestry, Biological Sciences, Veterinary Science",,"Chemistry, Geology, Environmental, Earth and Marine Sciences",,
Azerbaijan State Pedagogical University,"Languages, Literature and Linguistics",Business and Management,,Education,,,,,,,
Azerbaijan University of Architecture and Construction,"Architecture, Art, Performing Art and Design","Business and Management, Economics and Econometrics",Computer Science,,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,Agriculture and Forestry,,"Geology, Environmental, Earth and Marine Sciences",,Geography
Baba Guru Nanak University,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics",Business and Management,Computer Science,,,,Biological Sciences,,"Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,
Badr University in Cairo (BUC),"Architecture, Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",,,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Biological Sciences, Veterinary Science","Medicine and Dentistry, Other Health","Chemistry, Geology, Environmental, Earth and Marine Sciences, Physics and Astronomy",,"Communication and Media Studies, Politics and International Studies"
Bakrie University,,"Accounting and Finance, Business and Management",Computer Science,,"Civil Engineering, General Engineering",,Agriculture and Forestry,,"Geology, Environmental, Earth and Marine Sciences",,"Communication and Media Studies, Politics and International Studies"
Baku Engineering University,"Architecture, Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,,,"Chemistry, Physics and Astronomy",,
Baku Higher Oil School,,"Accounting and Finance, Business and Management",Computer Science,,"Chemical Engineering, Electrical and Electronic Engineering, General Engineering",,,,,,
Baku Slavic University,"Languages, Literature and Linguistics",,,Education,,,,,,,Politics and International Studies
"Bamidele Olumilua University of Education, Science and Technology, Ikere-Ekiti","Architecture, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, Mechanical and Aerospace Engineering",,"Agriculture and Forestry, Biological Sciences, Veterinary Science",Other Health,"Chemistry, Mathematics and Statistics, Physics and Astronomy",,"Communication and Media Studies, Geography, Politics and International Studies"
Bandirma Onyedi Eylül University,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,Electrical and Electronic Engineering,,Sport Science,"Medicine and Dentistry, Other Health","Geology, Environmental, Earth and Marine Sciences",,"Communication and Media Studies, Politics and International Studies, Sociology"
Bangladesh University of Professionals,"Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,,,Law,Agriculture and Forestry,Other Health,,,"Communication and Media Studies, Politics and International Studies, Sociology"
Baqir Al Olum University,"History, Philosophy and Theology, Languages, Literature and Linguistics",,,,,Law,,,,,"Politics and International Studies, Sociology"
Bath Spa University,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,,Law,"Agriculture and Forestry, Biological Sciences",,"Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Geography, Politics and International Studies, Sociology"
"Bauchi State University, Gadau","History, Philosophy and Theology, Languages, Literature and Linguistics",,,Education,,Law,Biological Sciences,Other Health,,,"Politics and International Studies, Sociology"
Bayburt University,"Art, Performing Art and Design","Business and Management, Economics and Econometrics",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, General Engineering",Law,"Agriculture and Forestry, Biological Sciences, Sport Science, Veterinary Science",Other Health,"Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
Bayelsa Medical University,,,,,,,Biological Sciences,"Medicine and Dentistry, Other Health","Chemistry, Mathematics and Statistics, Physics and Astronomy",,
Baze University,"Architecture, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,Biological Sciences,"Medicine and Dentistry, Other Health","Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
Beaconhouse National University,"Architecture, Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,,,,,,Psychology,Communication and Media Studies
Begum Nusrat Bhutto (BNB) Women University Sukkur,"History, Philosophy and Theology, Languages, Literature and Linguistics",Business and Management,Computer Science,Education,,,Biological Sciences,,"Chemistry, Mathematics and Statistics, Physics and Astronomy",,
Bells University of Technology,"Architecture, History, Philosophy and Theology","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,"Agriculture and Forestry, Biological Sciences",,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics",,Politics and International Studies
Bentley University,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,,Law,,,Mathematics and Statistics,Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
Beykoz University,"Architecture, Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Civil Engineering, General Engineering",,,,,Psychology,"Communication and Media Studies, Politics and International Studies"
Bicol University,"Architecture, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Biological Sciences, Sport Science, Veterinary Science","Medicine and Dentistry, Other Health","Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
Bilad Alrafidain University,"History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,Sport Science,"Medicine and Dentistry, Other Health",,,
Bila Tserkva National Agrarian University,,"Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Chemical Engineering, Electrical and Electronic Engineering, General Engineering",Law,"Biological Sciences, Veterinary Science",,"Geology, Environmental, Earth and Marine Sciences",Psychology,"Communication and Media Studies, Sociology"
BIMM Music Institute Birmingham,"Art, Performing Art and Design",Business and Management,,,,,,,,,
Birmingham Newman University,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",,Education,,,Sport Science,Other Health,Mathematics and Statistics,Psychology,Sociology
Bishop Grosseteste University,"Archaeology, Art, Performing Art and Design, Languages, Literature and Linguistics",Business and Management,,Education,,,Sport Science,,Mathematics and Statistics,Psychology,Sociology
Bloomsbury Institute London,,"Accounting and Finance, Business and Management",,,,Law,,,,,
Bohdan Khmelnytsky National University of Cherkasy,"Archaeology, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,,Law,"Agriculture and Forestry, Biological Sciences, Sport Science",,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Politics and International Studies"
Borys Grinchenko Kyiv Metropolitan University,"Archaeology, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,,Law,Sport Science,Other Health,Mathematics and Statistics,Psychology,"Communication and Media Studies, Politics and International Studies"
Bowen University,"Architecture, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Biological Sciences","Medicine and Dentistry, Other Health","Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Politics and International Studies, Sociology"
Brainware University,"Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Biological Sciences",Other Health,"Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,Communication and Media Studies
Buana Perjuangan University Karawang,,"Accounting and Finance, Business and Management",Computer Science,Education,"General Engineering, Mechanical and Aerospace Engineering",Law,,Other Health,,Psychology,
Buckinghamshire New University,"Art, Performing Art and Design","Accounting and Finance, Business and Management",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,Sport Science,Other Health,,Psychology,Communication and Media Studies
Budapest Business School,,"Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,,,,,,,"Communication and Media Studies, Politics and International Studies"
Budapest Metropolitan University,"Architecture, Art, Performing Art and Design","Accounting and Finance, Business and Management",,,,,,,,,"Communication and Media Studies, Politics and International Studies"
Bukhara Engineering Technological Institute,Architecture,"Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,"Agriculture and Forestry, Biological Sciences, Veterinary Science",,"Chemistry, Mathematics and Statistics",Psychology,"Communication and Media Studies, Sociology"
Bukhara State Medical Institute,,,,,,,,"Medicine and Dentistry, Other Health",,,
Bukhara State University,Archaeology,"Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Chemical Engineering, Electrical and Electronic Engineering",Law,"Agriculture and Forestry, Biological Sciences, Sport Science",,"Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Geography, Sociology"
Bulacan State University,"Architecture, Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, General Engineering",Law,Biological Sciences,"Medicine and Dentistry, Other Health",Mathematics and Statistics,Psychology,Communication and Media Studies
Bundelkhand University,"Architecture, Art, Performing Art and Design",Business and Management,Computer Science,Education,Electrical and Electronic Engineering,Law,"Agriculture and Forestry, Biological Sciences, Sport Science",,"Chemistry, Mathematics and Statistics",,Communication and Media Studies
Cagayan State University,"Architecture, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering",Law,"Agriculture and Forestry, Biological Sciences, Sport Science, Veterinary Science","Medicine and Dentistry, Other Health","Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics",Psychology,"Communication and Media Studies, Politics and International Studies"
Çağ University,,"Accounting and Finance, Business and Management",,,,Law,,,,Psychology,Politics and International Studies
"California State University, Chico","Archaeology, Architecture, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Biological Sciences, Sport Science, Veterinary Science","Medicine and Dentistry, Other Health","Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Geography, Politics and International Studies, Sociology"
Canadian International College - Cairo Campus of Cape Breton University Canada,,"Accounting and Finance, Business and Management, Economics and Econometrics",,,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,,,Mathematics and Statistics,,Communication and Media Studies
Capitol University,"Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering",,,Other Health,,,
Caraga State University - Ampayon Campus,,,Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, General Engineering",,"Agriculture and Forestry, Biological Sciences",,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,Sociology
Carlemany University,,Business and Management,Computer Science,,General Engineering,,Biological Sciences,Other Health,"Geology, Environmental, Earth and Marine Sciences",Psychology,Communication and Media Studies
Catholic University in Erbil,"Architecture, Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,,,,,Other Health,,,"Communication and Media Studies, Politics and International Studies"
